MorphID,JarID,ImageID,CilExtruded,MorphNotes,Flag,JarTrt,CrossID,F1LarvaeCount,F1TotalLarvaeWtg,F1WtPerLarvae,AreaPix2,Compactness,Eccentricity,Extent,FormFactor,MajorAxisLengthPix,MaxFeretDiamPix,MaxRadiusPix,MeanRadiusPix,MedianRadiusPix,MinFeretDiamPix,MinorAxisLengthPix,PerimeterPix,Solidity,Pix_per_um,MaxFeretDiamum,SurfaceAreaum2,Perimeterum
J011_B1_8,J011_B1,8,F,,F,Control,CF01_CM03_B1_QG,553,0.0007,1.20555E-06,255457,1.016949365,0.479775929,0.770249205,0.868008416,609.9571764,607.8108258,257.9457307,91.99460521,81.83520025,527.3066468,535.1709687,1923.1,0.991792554,8.892,68.35479372,3230.865655,216.2730544
J011_B1_9,J011_B1,9,F,,F,Control,CF01_CM03_B1_QG,553,0.0007,1.20555E-06,321473,1.014544468,0.524965605,0.793615488,0.884504,692.3637532,689.0029028,292.2190959,104.4546015,92.57429449,586.4064921,589.2870207,2137.112,0.995215444,8.892,77.48570657,4065.796101,240.3409807
J011_B1_10,J011_B1,10,F,,F,Control,CF01_CM03_B1_QG,553,0.0007,1.20555E-06,309028,1.006997298,0.380960439,0.810356944,0.8891754,652.086254,653.1929271,295.6771888,102.7713465,90.80198236,592.0446236,602.9133026,2089.826,0.994929218,8.892,73.45849383,3908.399267,235.0231669
J012_B1_1,J012_B1,1,T,,F,Exposed,CF01_CM03_B1_QG,116,,,220498,1.025199178,0.566997055,0.7764889,0.863501945,584.2565869,578.8825442,240,85.06936528,75.66372975,484.8287144,481.2637297,1791.33,0.99187599,8.892,65.1015007,2788.725363,201.4541161
J012_B1_7,J012_B1,7,T,,F,Exposed,CF01_CM03_B1_QG,116,,,233563,1.011992158,0.468102327,0.765529335,0.891505237,580.0046157,578.1297432,249.8739682,88.87582397,78.81624198,505.2960575,512.535154,1814.45,0.994342081,8.892,65.01684022,2953.963582,204.054206
J012_B1_8,J012_B1,8,F,,F,Exposed,CF01_CM03_B1_QG,116,,,208909,1.011639293,0.450864675,0.828464809,0.894501974,546.0264157,559.0438265,240,83.98943987,74.40430095,480.3351759,487.3789836,1713.14,0.994494574,8.892,62.87042583,2642.154699,192.6608187
J012_B1_9,J012_B1,9,T,,F,Exposed,CF01_CM03_B1_QG,116,,,218986,1.023109293,0.55858263,0.737167748,0.867957289,580.0225826,569.0281188,227.2993621,84.73376849,75.60423269,466.7142421,481.0990817,1780.59,0.991194103,8.892,63.99326572,2769.602501,200.2462888
J012_B1_10,J012_B1,10,T,Exclude because neither look normal,T,Exposed,CF01_CM03_B1_QG,116,,,215727,1.01204379,0.460570666,0.840189282,0.88376487,556.3455699,577.7724466,240.7072911,84.95685372,75.32595834,483.6041699,493.8251463,1751.414,0.993714632,8.892,64.97665841,2728.38464,196.9651372
J012_B1_12,J012_B1,12,T,,F,Exposed,CF01_CM03_B1_QG,116,,,238400,1.022277934,0.572393771,0.750044046,0.870227061,607.755477,607.3631533,244.2642012,88.98464151,79.0569415,494.2908239,498.346658,1855.418,0.992245997,8.892,68.30444819,3015.139033,208.6614935
J012_B1_14,J012_B1,14,T,,F,Exposed,CF01_CM03_B1_QG,116,,,231446,1.016829393,0.524937607,0.781864616,0.874144458,588.1431578,586.0460733,242.8353352,88.04051488,78.18567644,489.5214909,500.5925851,1824.056,0.993906341,8.892,65.90711576,2927.189047,205.1345029
J012_B1_15,J012_B1,15,T,,F,Exposed,CF01_CM03_B1_QG,116,,,236428,1.00740374,0.404739528,0.820059243,0.887794222,573.3910324,572.3154724,253,89.73311363,79.32212806,510.292669,524.3271185,1829.356,0.993770754,8.892,64.36296361,2990.19837,205.7305443
J012_B1_17,J012_B1,17,T,,F,Exposed,CF01_CM03_B1_QG,116,,,215439,1.0108252,0.450612821,0.782117652,0.878893788,554.2348171,555.3602434,241.2985702,85.34534076,75.60423269,486.477702,494.7762225,1755.088,0.994545761,8.892,62.45616772,2724.74219,197.3783176
J012_B1_18,J012_B1,18,F,,F,Exposed,CF01_CM03_B1_QG,116,,,240340,1.017992745,0.5314386,0.80664541,0.876091848,600.8756081,601.7258512,248.2941804,89.44464596,79.51100553,501.9430599,508.9998139,1856.706,0.992099202,8.892,67.67047359,3039.67498,208.8063428
J013_B1_1,J013_B1,1,F,,F,Control,CF04_CM05_B1_QG,485,,,315606,1.010974999,0.473281012,0.812333019,0.891258053,674.7897096,672.4314091,291.6196153,103.930994,92,583.3781964,594.4300203,2109.482,0.996679378,8.892,75.6220658,3991.593833,237.2336932
J013_B1_2,J013_B1,2,F,,F,Control,CF04_CM05_B1_QG,485,,,296785,1.014697093,0.48790515,0.749991155,0.862307418,658.1761908,654.083328,279.1003404,99.0813714,87.66413178,567.9213801,574.519793,2079.672,0.988859772,8.892,73.55862888,3753.557206,233.8812416
J013_B1_3,J013_B1,3,F,,F,Control,CF04_CM05_B1_QG,485,,,279371,1.018800199,0.547106076,0.7533363,0.88126706,651.2922499,645.5912019,269.9036865,97.14874792,86.21484791,540.0923283,545.1728297,1995.914,0.995978595,8.892,72.60359895,3533.315465,224.4617634
J013_B1_4,J013_B1,4,F,,F,Control,CF04_CM05_B1_QG,485,,,265166,1.020587815,0.538911933,0.797724449,0.872086326,633.4222672,625.1599795,261.2278699,93.71913089,83.18653737,523.511756,533.5709192,1954.718,0.992920974,8.892,70.30589063,3353.659215,219.8288349
J013_B1_5,J013_B1,5,F,,F,Control,CF04_CM05_B1_QG,485,,,283150,1.017048402,0.494733401,0.7446456,0.865721878,644.8550071,637.906733,271.5308454,96.87756267,85.86617495,546.1810961,560.4078899,2027.328,0.992744185,8.892,71.73939867,3581.109972,227.9946019
J013_B1_6,J013_B1,6,F,,F,Control,CF04_CM05_B1_QG,485,,,288336,1.020823752,0.526007893,0.743360094,0.862344248,657.9497053,652.60095,272.8094573,97.12612003,86.14522622,551.7935331,559.5728588,2049.812,0.989733186,8.892,73.3919197,3646.699364,230.5231669
J013_B1_7,J013_B1,7,T,,F,Control,CF04_CM05_B1_QG,485,,,278707,1.014418847,0.475948121,0.735696902,0.876407493,635.6557907,624.4269373,269.267525,96.39058452,85.42247948,540.6488913,559.0423323,1999.06,0.992797324,8.892,70.22345224,3524.917595,224.8155646
J013_B1_9,J013_B1,9,F,,F,Control,CF04_CM05_B1_QG,485,,,283821,1.020365097,0.526889075,0.815226196,0.877438051,652.8079347,651.337854,270.8948135,96.82688509,86,543.2222199,554.8436971,2016.132,0.993082527,8.892,73.24987112,3589.596374,226.7354926
J013_B1_11,J013_B1,11,F,,F,Control,CF04_CM05_B1_QG,485,,,290049,1.023079595,0.556271423,0.761319432,0.869021783,666.9984032,660.9523432,268.7322087,98.01023909,87.20665112,542.6973175,554.2761163,2047.978,0.993464791,8.892,74.33112272,3668.364352,230.3169141
J013_B1_12,J013_B1,12,F,,F,Control,CF04_CM05_B1_QG,485,,,289310,1.016543059,0.502889004,0.762596376,0.856398955,653.1843509,652.2974781,274.4102768,97.7721904,86.58521814,555.9298014,564.5805461,2060.386,0.990184066,8.892,73.35779106,3659.017927,231.7123257
J014_B1_32,J014_B1,32,T,potentially abnormal?,T,Exposed,CF04_CM05_B1_QG,169,0.0003,1.97239E-06,39647,1.015766308,0.532654217,0.788195066,0.873432859,243.9343795,244.2396364,101.414989,36.67633352,32.55764119,202.8683503,206.4497063,755.258,0.990357955,4.08,59.86265598,2381.716167,185.1122549
J014_B1_36,J014_B1,36,T,potentially abnormal?,T,Exposed,CF04_CM05_B1_QG,169,0.0003,1.97239E-06,38601,1.031409448,0.614759797,0.82059949,0.879304854,249.4855191,250.0599928,95.75489544,35.74013199,31.95309062,191.3840523,196.7728196,742.736,0.990887155,4.08,61.28921392,2318.879758,182.0431373
J014_B1_38,J014_B1,38,F,,F,Exposed,CF04_CM05_B1_QG,169,0.0003,1.97239E-06,40796,1.024951675,0.553260205,0.775943396,0.875323444,250.1944333,248.9096222,101.2719112,36.78251168,32.75667871,205.1502651,208.4140873,765.296,0.989941884,4.08,61.00726034,2450.7401,187.572549
J014_B1_39,J014_B1,39,F,,F,Exposed,CF04_CM05_B1_QG,169,0.0003,1.97239E-06,40622,1.020561436,0.554322082,0.745057041,0.879802131,249.2120088,246.854208,101.8282868,36.99057406,32.89376841,204.2752806,207.4197148,761.716,0.990683836,4.08,60.50348235,2440.287389,186.695098
J014_B1_40,J014_B1,40,F,,F,Exposed,CF04_CM05_B1_QG,169,0.0003,1.97239E-06,40406,1.03007128,0.579937647,0.748481031,0.873545219,251.8745807,248.7669592,98.73702446,36.46439608,32.55764119,199.3836801,205.1923639,762.404,0.990415962,4.08,60.97229392,2427.311611,186.8637255
J014_B1_41,J014_B1,41,T,,F,Exposed,CF04_CM05_B1_QG,169,0.0003,1.97239E-06,49518,1.014622797,0.501218651,0.7510921,0.882112552,269.9058659,269.1356535,113.2077736,40.99327204,36.35931793,227.7171534,233.555125,839.894,0.990647288,4.08,65.96462096,2974.697232,205.8563725
J014_B1_42,J014_B1,42,T,,F,Exposed,CF04_CM05_B1_QG,169,0.0003,1.97239E-06,47168,1.018163562,0.525452971,0.810404962,0.876232397,265.7824067,262.488095,107,39.64265608,35.284512,220.1505388,226.1336906,822.468,0.985870747,4.08,64.3353174,2833.525567,201.5852941
J014_B1_43,J014_B1,43,T,,F,Exposed,CF04_CM05_B1_QG,169,0.0003,1.97239E-06,48222,1.021234112,0.561492942,0.810508269,0.882883918,272.250099,269.6664607,109.3709285,40.26778207,35.80502758,220.1221253,225.2819274,828.468,0.989920555,4.08,66.09472076,2896.842561,203.0558824
J014_B1_44,J014_B1,44,F,,F,Exposed,CF04_CM05_B1_QG,169,0.0003,1.97239E-06,49616,1.011500352,0.490590715,0.794135536,0.882785907,268.947524,269.9203586,114.5862121,41.17338942,36.40054945,231.9938468,234.3582166,840.404,0.989036399,4.08,66.15695064,2980.584391,205.9813725
J014_B1_46,J014_B1,46,T,,F,Exposed,CF04_CM05_B1_QG,169,0.0003,1.97239E-06,46929,1.01241341,0.48813501,0.813920011,0.89316068,261.5058099,260.0346131,111.6109314,40.06261881,35.44009029,223.9646263,228.2339372,812.57,0.991810468,4.08,63.7339738,2819.168108,199.1593137
J015_B1_1,J015_B1,1,F,,F,Control,CF08_CM04_B1_QG,302,0.0003,1.10375E-06,290242,1.010229421,0.457590905,0.779095768,0.877715572,644.228744,639.7890277,280.1446055,99.51084935,88.05112151,561.171312,572.8242623,2038.488,0.995546073,8.892,71.95108274,3670.805299,229.2496626
J015_B1_2,J015_B1,2,F,,F,Control,CF08_CM04_B1_QG,302,0.0003,1.10375E-06,298416,1.015336046,0.487776809,0.783750138,0.875045945,660.1662316,654.5968225,278,99.65153872,88.45903006,566.8328423,576.3042426,2070.144,0.992754346,8.892,73.6163768,3774.185108,232.8097166
J015_B1_3,J015_B1,3,F,,F,Control,CF08_CM04_B1_QG,302,0.0003,1.10375E-06,327301,1.021873876,0.508047353,0.730461933,0.864684776,697.603063,689.4127936,285.7026426,103.0572136,91.78779875,588.7872998,600.865846,2180.97,0.983748512,8.892,77.53180315,4139.505121,245.2732794
J015_B1_4,J015_B1,4,F,,F,Control,CF08_CM04_B1_QG,302,0.0003,1.10375E-06,328664,1.009883981,0.419781024,0.792117961,0.880295038,679.1592647,676.1752731,300.5661325,105.6563141,93.50935782,606.0466339,616.4222088,2166.042,0.995283469,8.892,76.04310314,4156.74352,243.5944669
J015_B1_5,J015_B1,5,F,,F,Control,CF08_CM04_B1_QG,302,0.0003,1.10375E-06,332362,1.017180918,0.48049176,0.790771376,0.873792021,695.9388182,683.0995535,290.520223,104.8021262,93.1933474,591.0816123,610.3378154,2186.284,0.991327872,8.892,76.82181213,4203.513588,245.8708952
J015_B1_6,J015_B1,6,F,,F,Control,CF08_CM04_B1_QG,302,0.0003,1.10375E-06,302509,1.011026662,0.438711048,0.750409922,0.882145712,654.8721573,648.7842477,285.9545418,101.0233148,89.4427191,575.1400406,588.4865787,2075.888,0.994406833,8.892,72.96269092,3825.950897,233.4556905
J015_B1_7,J015_B1,7,F,,F,Control,CF08_CM04_B1_QG,302,0.0003,1.10375E-06,303131,1.02759121,0.558980526,0.806577015,0.851764792,683.9850011,683.0292819,270.4311373,98.4647199,87.658428,551.9847184,567.1472193,2114.756,0.985497022,8.892,76.81390935,3833.817577,237.8268106
J015_B1_8,J015_B1,8,F,,F,Control,CF08_CM04_B1_QG,302,0.0003,1.10375E-06,286589,1.022766793,0.547659541,0.749181776,0.872373248,661.0513339,656.4464944,272.6059427,97.37599309,86.53323061,545.4012073,553.1024953,2031.812,0.993696408,8.892,73.82439208,3624.604364,228.4988754
J015_B1_9,J015_B1,9,F,,F,Control,CF08_CM04_B1_QG,302,0.0003,1.10375E-06,334934,1.020014333,0.52261221,0.820574761,0.87914914,708.1048853,696.2707807,287.8419705,105.1554581,93.43446901,580.0177259,603.7093444,2188.03,0.994444857,8.892,78.30305676,4236.042689,246.0672515
J015_B1_11,J015_B1,11,F,,F,Control,CF08_CM04_B1_QG,302,0.0003,1.10375E-06,300098,1.022174881,0.524621015,0.733063817,0.866225953,671.393502,660.4922407,273.3587387,98.97319538,88,555.7205622,571.5813818,2086.512,0.986119965,8.892,74.2793793,3795.458027,234.6504723
J016_B1_1,J016_B1,1,T,,F,Exposed,CF08_CM04_B1_QG,292,0.0003,9.13242E-07,253567,1.030125843,0.606591815,0.812412693,0.876173834,636.9120629,630.0515852,247,91.14088378,81.21576202,496,506.3536502,1907.024,0.991650437,8.892,70.85600373,3206.962077,214.4651372
J016_B1_3,J016_B1,3,F,,F,Exposed,CF08_CM04_B1_QG,292,0.0003,9.13242E-07,256599,1.014198039,0.466431742,0.74655669,0.874819519,608.3253351,612.2221819,261.0478883,92.23022075,82,533.220906,538.0985517,1919.876,0.991692705,8.892,68.85089765,3245.30898,215.9104813
J016_B1_4,J016_B1,4,T,,F,Exposed,CF08_CM04_B1_QG,292,0.0003,9.13242E-07,233233,1.015958273,0.50833473,0.806560155,0.876089967,587.2422562,593.5419109,243.9938524,88.09981162,78.23042886,499.0564867,505.709288,1829.05,0.990470407,8.892,66.75010244,2949.789942,205.6961314
J016_B1_5,J016_B1,5,T,,F,Exposed,CF08_CM04_B1_QG,292,0.0003,9.13242E-07,213902,1.028590077,0.597498205,0.816494641,0.876486591,582.6006728,578.027681,225.7299271,83.77391993,74.67261881,456.3127496,467.170146,1751.216,0.992649174,8.892,65.00536224,2705.303144,196.94287
J016_B1_6,J016_B1,6,T,,F,Exposed,CF08_CM04_B1_QG,292,0.0003,9.13242E-07,217554,1.017804395,0.52879871,0.786034815,0.876431203,571.1696427,576.3505878,239.6539171,84.87808036,75.32595834,481.4362776,484.7786734,1766.158,0.991721749,8.892,64.81675526,2751.491431,198.6232569
J016_B1_7,J016_B1,7,F,potentially abnormal?,F,Exposed,CF08_CM04_B1_QG,292,0.0003,9.13242E-07,208769,1.024143115,0.558769573,0.770749266,0.873545974,566.6537133,570.7766639,228.9650628,82.89241014,73.92563831,473.2098782,469.938932,1732.986,0.993449776,8.892,64.18990822,2640.384064,194.8927126
J016_B1_8,J016_B1,8,T,,F,Exposed,CF08_CM04_B1_QG,292,0.0003,9.13242E-07,229329,1.009964811,0.466783902,0.807724007,0.884284901,573.9499122,578.6415125,248.6764967,88.37967635,78.10889834,501.581297,507.5848923,1805.254,0.994018439,8.892,65.07439412,2900.414511,203.020018
J016_B1_9,J016_B1,9,T,,F,Exposed,CF08_CM04_B1_QG,292,0.0003,9.13242E-07,233954,1.010131092,0.46383092,0.802757362,0.882088087,579.3088212,584.0359578,250.5394181,89.30927594,79.0569415,503.7694752,513.223439,1825.636,0.994996396,8.892,65.68105688,2958.908714,205.3121907
J016_B1_12,J016_B1,12,F,,F,Exposed,CF08_CM04_B1_QG,292,0.0003,9.13242E-07,182961,1.019961264,0.534104709,0.789169255,0.880252376,525.219045,526.0465759,217.8485713,78.09666205,69.35416354,442.9355134,444.0298101,1616.146,0.992947485,8.892,59.15953395,2313.980087,181.7528115
J016_B1_13,J016_B1,13,T,,F,Exposed,CF08_CM04_B1_QG,292,0.0003,9.13242E-07,217895,1.00888892,0.36287636,0.817187969,0.883121174,546.1106878,561.4855296,243.8216561,85.59542945,75.96051606,496.1994347,508.8863068,1760.834,0.992007758,8.892,63.14502132,2755.804193,198.0245164
J017_B1_4,J017_B1,4,T,potentially abnormal?,T,Exposed,CF01_CM02_B1_QG,167,0.0005,2.99401E-06,219692,1.012544871,0.459791361,0.738738618,0.864485083,561.4604467,567.2336379,240.1603631,85.59257877,75.66372975,482.0804301,498.5920209,1787.036,0.99140555,8.892,63.79145725,2778.531563,200.9712101
J017_B1_5,J017_B1,5,T,potentially abnormal?,T,Exposed,CF01_CM02_B1_QG,167,0.0005,2.99401E-06,203210,1.015697523,0.443835865,0.726536216,0.838852376,538.665569,553.6533211,232.5510697,80.46694032,71.21797526,470.0944684,482.702579,1744.756,0.98430136,8.892,62.26420615,2570.077194,196.2163743
J017_B1_8,J017_B1,8,F,,F,Exposed,CF01_CM02_B1_QG,167,0.0005,2.99401E-06,216278,1.00894492,0.390912216,0.78841499,0.878931937,547.1995745,552.9529817,243.5077001,85.62139932,75.89466384,494.9365545,503.657791,1758.464,0.994089096,8.892,62.18544554,2735.353355,197.7579847
J017_B1_10,J017_B1,10,T,,F,Exposed,CF01_CM02_B1_QG,167,0.0005,2.99401E-06,218702,1.010114245,0.45758562,0.761046734,0.873392077,559.2052966,557.6064921,239.3700065,86.01374137,76.21679605,485.8443147,497.2260931,1773.89,0.99375896,8.892,62.70878229,2766.010641,199.4928025
J017_B1_11,J017_B1,11,F,potentially abnormal?,T,Exposed,CF01_CM02_B1_QG,167,0.0005,2.99401E-06,192494,1.007847983,0.414211584,0.742990582,0.876198131,518.6007908,520.9232189,229.8194944,80.79703839,71.55417528,464.8859082,472.0203901,1661.546,0.992341974,8.892,58.58335795,2434.547706,186.8585245
J017_B1_16,J017_B1,16,T,potentially abnormal?,T,Exposed,CF01_CM02_B1_QG,167,0.0005,2.99401E-06,199422,1.013158264,0.414629579,0.79389003,0.861525784,529.2875978,541.4240482,230.7552816,80.8810601,71.78439942,471.1790116,481.64657,1705.522,0.989105662,8.892,60.88889431,2522.16886,191.8040936
J017_B1_20,J017_B1,20,F,,F,Exposed,CF01_CM02_B1_QG,167,0.0005,2.99401E-06,210987,1.017003233,0.52743974,0.770087379,0.870828112,562.0287939,557.6540146,234,84.05109856,74.65252842,471.2340514,477.4954164,1744.884,0.992300963,8.892,62.7141267,2668.435987,196.2307692
J017_B1_21,J017_B1,21,T,,F,Exposed,CF01_CM02_B1_QG,167,0.0005,2.99401E-06,231057,1.032850262,0.615116497,0.782300004,0.861819727,610.7445568,604.4245197,236.7826007,86.74324741,77.25283166,479.3356873,481.5331385,1835.508,0.990604441,8.892,67.97396758,2922.26921,206.4224022
J017_B1_22,J017_B1,22,T,,F,Exposed,CF01_CM02_B1_QG,167,0.0005,2.99401E-06,209647,1.011764242,0.468273023,0.801402905,0.881503582,549.4757334,546.9643498,237.5394704,84.19780338,74.54528825,475.8474231,485.5078702,1728.77,0.994384128,8.892,61.51196017,2651.488477,194.4185785
J017_B1_25,J017_B1,25,T,,F,Exposed,CF01_CM02_B1_QG,167,0.0005,2.99401E-06,207944,1.014294018,0.485555119,0.771947018,0.869020498,550.4772195,555.5555778,228.6941189,82.53380041,73.24616031,467.9273588,481.2305183,1734.056,0.989337964,8.892,62.47813516,2629.949963,195.0130454
J018_B1_1,J018_B1,1,F,,F,Exposed,EF04_EM05_B1_QG,223,0.0006,2.84006E-06,276933,1.012652373,0.479810792,0.744341502,0.887684386,633.7379821,635.4163989,269.6163942,96.61851808,85.61541917,541.4868946,556.0239526,1979.99,0.99443056,8.892,71.45933411,3502.481115,222.6709402
J018_B1_2,J018_B1,2,T,,F,Exposed,EF04_EM05_B1_QG,223,0.0006,2.84006E-06,237615,1.0195012,0.535756205,0.725732559,0.86135506,598.7060987,597.2277622,242.5283489,88.08967882,78.39005039,500.2905116,505.5310964,1861.876,0.987536054,8.892,67.16461563,3005.210828,209.3877643
J018_B1_3,J018_B1,3,F,,F,Exposed,EF04_EM05_B1_QG,223,0.0006,2.84006E-06,197884,1.026377327,0.59542315,0.734666904,0.86170485,559.3421194,556.6192595,219.4948747,80.67424917,71.78439942,448.8930081,449.3823205,1698.756,0.990797208,8.892,62.59775748,2502.717166,191.0431849
J018_B1_6,J018_B1,6,T,,F,Exposed,EF04_EM05_B1_QG,223,0.0006,2.84006E-06,267167,1.011941529,0.492245656,0.762136642,0.883694503,624.3825246,621.7668373,268.6633581,95.4062525,84.3860178,538.7912614,543.4977179,1949.15,0.994751961,8.892,69.92429569,3378.966653,219.2026541
J018_B1_7,J018_B1,7,T,,F,Exposed,EF04_EM05_B1_QG,223,0.0006,2.84006E-06,254325,1.030990151,0.601357048,0.784304958,0.864196185,636.8980633,633.8958905,248.2438317,90.67305546,80.95677859,505.5790106,508.8690778,1923.062,0.990414216,8.892,71.28833676,3216.548803,216.2687809
J018_B1_8,J018_B1,8,T,,F,Exposed,EF04_EM05_B1_QG,223,0.0006,2.84006E-06,224680,1.017526726,0.521108984,0.745937152,0.884756305,579.0107985,576.5847726,241.9938016,86.56948903,76.94153625,485.8619168,494.1800102,1786.386,0.994603783,8.892,64.84309184,2841.61677,200.8981107
J018_B1_9,J018_B1,9,F,,F,Exposed,EF04_EM05_B1_QG,223,0.0006,2.84006E-06,275464,1.023900736,0.573835009,0.74426396,0.875827062,654.1269072,660.0037879,261.5205537,95.08259725,84.64632302,523.6993074,535.7109207,1988.054,0.992645178,8.892,74.22444758,3483.902092,223.5778228
J018_B1_10,J018_B1,10,F,,F,Exposed,EF04_EM05_B1_QG,223,0.0006,2.84006E-06,262215,1.008295729,0.419815592,0.793434418,0.883511061,606.16891,614.2059915,269.267525,94.59466715,83.60023923,548.435998,550.1646159,1931.202,0.994459109,8.892,69.07399814,3316.336752,217.1842105
J018_B1_11,J018_B1,11,F,,F,Exposed,EF04_EM05_B1_QG,223,0.0006,2.84006E-06,264143,1.011475249,0.458903319,0.774597002,0.883457108,615.1715961,619.1163057,268.3374741,94.68476856,83.77350416,542.0228777,546.5714793,1938.348,0.994767119,8.892,69.62621522,3340.72093,217.9878543
J018_B1_12,J018_B1,12,T,,F,Exposed,EF04_EM05_B1_QG,223,0.0006,2.84006E-06,248159,1.012055405,0.485084997,0.765951208,0.884420504,600.6044819,606.2878854,260.2249027,91.72099263,81.21576202,524.3502987,525.2088034,1877.762,0.993836555,8.892,68.18352287,3138.564964,211.174314
J019_B1_1,J019_B1,1,F,,F,Control,CF01_CM02_B1_QG,217,0.0003,1.5361E-06,323177,1.013340977,0.450026603,0.755594886,0.86707753,679.5374187,681.7250179,296.2330164,103.5850253,91.70605214,597.6004657,606.8372093,2164.194,0.990432088,8.892,76.66723098,4087.347262,243.3866397
J019_B1_2,J019_B1,2,F,,F,Control,CF01_CM02_B1_QG,217,0.0003,1.5361E-06,312229,1.012769629,0.436496036,0.750512594,0.868196173,665.5246808,667.0569691,291.6710476,101.8359718,90.04998612,586.9642698,598.7766684,2125.85,0.990450118,8.892,75.01765285,3948.883579,239.0744489
J019_B1_3,J019_B1,3,F,,F,Control,CF01_CM02_B1_QG,217,0.0003,1.5361E-06,304075,1.017923213,0.514880712,0.741248598,0.873859891,672.4493233,664.2062933,279.7802709,100.3048236,89.02246907,560.4361752,576.4651403,2091.098,0.993499736,8.892,74.69706402,3845.756718,235.1662168
J019_B1_4,J019_B1,4,F,,F,Control,CF01_CM02_B1_QG,217,0.0003,1.5361E-06,289408,1.021519222,0.540490621,0.755760754,0.861465575,662.3709392,656.1737575,270.024073,97.57045591,86.68333173,542.7935342,557.2858157,2054.666,0.990731406,8.892,73.79371992,3660.257371,231.0690508
J019_B1_5,J019_B1,5,F,,F,Control,CF01_CM02_B1_QG,217,0.0003,1.5361E-06,316166,1.020255072,0.519425654,0.74382549,0.864689576,687.4031001,682.9238611,282.577423,101.7934954,90.47098983,574.971754,587.3967046,2143.544,0.989616052,8.892,76.80205365,3998.676374,241.0643275
J019_B1_6,J019_B1,6,F,,F,Control,CF01_CM02_B1_QG,217,0.0003,1.5361E-06,310486,1.017786963,0.496953075,0.7575416,0.862739039,675.9301717,664.6216969,281.8315099,101.1709062,89.89438247,573.2737644,586.5569367,2126.602,0.989166466,8.892,74.74378058,3926.839169,239.1590193
