pHLogSN,Site,LogIntMin,DateTimeGMT,TempF,mV,pH,CalibpH,Buffer,CuOn
20430933,BARN,0.016,2019-09-03 12:40:35,70.95,-212.79,10.54,,,N
20430933,BARN,0.016,2019-09-03 12:40:36,70.95,-212.79,10.54,,,N
20430933,BARN,0.016,2019-09-03 12:40:37,70.95,-212.79,10.54,,,N
20430933,BARN,0.016,2019-09-03 12:40:38,70.95,-212.79,10.54,,,N
20430933,BARN,0.016,2019-09-03 12:40:39,70.95,-212.80,10.54,,,N
20430933,BARN,0.016,2019-09-03 12:40:40,70.95,-212.80,10.54,,,N
20430933,BARN,0.016,2019-09-03 12:40:41,70.95,-212.82,10.54,,,N
20430933,BARN,0.016,2019-09-03 12:40:42,70.95,-212.82,10.54,,,N
20430933,BARN,0.016,2019-09-03 12:40:43,70.95,-212.83,10.54,,,N
20430933,BARN,0.016,2019-09-03 12:40:44,70.95,-212.83,10.54,,,N
20430933,BARN,0.016,2019-09-03 12:40:45,70.95,-212.83,10.54,,,N
20430933,BARN,0.016,2019-09-03 12:40:46,70.95,-212.85,10.54,,,N
20430933,BARN,0.016,2019-09-03 12:40:47,70.95,-212.85,10.54,,,N
20430933,BARN,0.016,2019-09-03 12:40:48,70.95,-212.85,10.54,,,N
20430933,BARN,0.016,2019-09-03 12:40:49,70.95,-212.88,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:40:50,70.95,-212.87,10.54,,,N
20430933,BARN,0.016,2019-09-03 12:40:51,70.95,-212.87,10.54,,,N
20430933,BARN,0.016,2019-09-03 12:40:52,70.95,-212.88,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:40:53,70.95,-212.88,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:40:54,70.95,-212.88,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:40:55,70.95,-212.88,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:40:56,70.95,-212.90,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:40:57,70.95,-212.90,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:40:58,70.95,-212.90,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:40:59,70.95,-212.91,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:00,70.95,-212.91,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:01,70.95,-212.91,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:02,70.95,-212.91,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:03,70.95,-212.93,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:04,70.95,-212.93,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:05,70.95,-212.94,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:06,70.95,-212.93,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:07,70.95,-212.94,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:08,70.95,-212.82,10.54,,,N
20430933,BARN,0.016,2019-09-03 12:41:09,70.95,-212.88,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:10,70.95,-212.91,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:11,70.95,-212.93,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:12,70.95,-212.94,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:13,70.95,-212.94,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:14,70.95,-212.94,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:15,70.95,-212.98,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:16,70.95,-212.98,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:17,70.95,-212.98,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:18,70.95,-212.99,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:19,70.95,-212.99,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:20,70.95,-212.99,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:21,70.95,-213.01,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:22,70.95,-213.01,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:23,70.95,-213.02,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:24,70.95,-213.02,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:25,70.95,-213.02,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:26,70.95,-213.04,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:27,70.95,-213.04,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:28,70.95,-213.05,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:29,70.95,-213.04,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:30,70.95,-213.05,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:31,70.95,-213.05,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:32,70.95,-213.07,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:33,70.95,-213.07,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:34,70.95,-213.07,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:35,70.95,-213.08,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:36,70.95,-213.08,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:37,70.91,-213.08,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:38,70.91,-213.08,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:39,70.91,-213.10,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:40,70.91,-213.10,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:41,70.91,-213.10,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:42,70.91,-213.12,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:43,70.91,-213.12,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:44,70.91,-213.12,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:45,70.91,-213.13,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:46,70.91,-213.13,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:47,70.91,-213.13,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:48,70.91,-213.13,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:49,70.91,-213.13,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:50,70.91,-213.15,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:51,70.91,-213.15,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:52,70.91,-213.15,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:53,70.91,-213.16,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:54,70.91,-213.16,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:55,70.91,-213.16,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:56,70.91,-213.18,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:57,70.91,-213.18,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:58,70.91,-213.18,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:41:59,70.91,-213.19,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:00,70.91,-213.19,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:01,70.91,-213.19,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:02,70.91,-213.19,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:03,70.91,-213.21,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:04,70.91,-213.21,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:05,70.91,-213.21,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:06,70.91,-213.21,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:07,70.91,-213.23,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:08,70.91,-213.23,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:09,70.91,-213.23,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:10,70.91,-213.23,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:11,70.91,-213.24,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:12,70.91,-213.24,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:13,70.91,-213.26,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:14,70.91,-213.24,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:15,70.91,-213.26,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:16,70.91,-213.26,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:17,70.91,-213.26,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:18,70.91,-213.27,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:19,70.91,-213.27,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:20,70.91,-213.27,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:21,70.91,-213.27,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:22,70.91,-213.29,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:23,70.91,-213.29,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:24,70.91,-213.29,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:25,70.91,-213.29,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:26,70.91,-213.30,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:27,70.91,-213.30,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:28,70.91,-213.32,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:29,70.91,-213.30,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:30,70.91,-213.32,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:31,70.91,-213.32,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:32,70.91,-213.32,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:33,70.91,-213.33,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:34,70.91,-213.33,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:35,70.91,-213.33,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:36,70.91,-213.33,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:37,70.91,-213.32,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:38,70.91,-213.33,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:39,70.91,-213.33,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:40,70.91,-213.35,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:41,70.91,-213.35,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:42,70.91,-213.37,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:43,70.91,-213.37,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:44,70.91,-213.37,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:45,70.91,-213.37,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:46,70.91,-213.38,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:47,70.91,-213.38,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:48,70.91,-213.38,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:49,70.91,-213.38,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:50,70.91,-213.38,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:51,70.91,-213.40,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:52,70.91,-213.40,10.55,,,N
20430933,BARN,0.016,2019-09-03 12:42:53,70.91,-213.41,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:42:54,70.91,-213.41,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:42:55,70.91,-213.41,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:42:56,70.91,-213.41,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:42:57,70.91,-213.41,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:42:58,70.91,-213.41,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:42:59,70.91,-213.43,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:00,70.91,-213.43,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:01,70.91,-213.43,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:02,70.91,-213.43,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:03,70.91,-213.44,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:04,70.91,-213.44,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:05,70.91,-213.44,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:06,70.91,-213.44,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:07,70.91,-213.44,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:08,70.91,-213.46,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:09,70.91,-213.46,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:10,70.91,-213.46,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:11,70.91,-213.46,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:12,70.91,-213.48,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:13,70.91,-213.48,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:14,70.91,-213.48,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:15,70.91,-213.49,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:16,70.91,-213.49,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:17,70.91,-213.51,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:18,70.91,-213.51,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:19,70.91,-213.51,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:20,70.91,-213.51,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:21,70.91,-213.51,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:22,70.91,-213.52,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:23,70.91,-213.51,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:24,70.91,-213.52,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:25,70.91,-213.52,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:26,70.91,-213.52,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:27,70.91,-213.54,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:28,70.91,-213.54,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:29,70.91,-213.54,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:30,70.91,-213.54,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:31,70.91,-213.54,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:32,70.91,-213.54,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:33,70.91,-213.55,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:34,70.91,-213.55,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:35,70.91,-213.55,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:36,70.91,-213.55,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:37,70.91,-213.55,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:38,70.91,-213.57,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:39,70.91,-213.57,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:40,70.91,-213.57,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:41,70.91,-213.58,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:42,70.91,-213.58,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:43,70.91,-213.58,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:44,70.91,-213.58,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:45,70.91,-213.58,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:46,70.91,-213.60,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:47,70.91,-213.60,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:48,70.91,-213.60,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:49,70.91,-213.60,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:50,70.86,-213.60,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:51,70.86,-213.60,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:52,70.86,-213.62,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:53,70.86,-213.62,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:54,70.86,-213.62,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:55,70.86,-213.62,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:56,70.86,-214.10,10.57,,,N
20430933,BARN,0.016,2019-09-03 12:43:57,70.86,-213.85,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:58,70.86,-213.77,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:43:59,70.86,-213.74,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:00,70.86,-213.73,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:01,70.86,-213.71,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:02,70.86,-213.69,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:03,70.86,-213.69,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:04,70.86,-213.68,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:05,70.86,-213.69,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:06,70.86,-213.69,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:07,70.86,-213.68,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:08,70.86,-213.68,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:09,70.86,-213.68,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:10,70.86,-213.68,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:11,70.86,-213.69,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:12,70.86,-213.69,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:13,70.86,-213.69,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:14,70.86,-213.68,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:15,70.86,-213.69,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:16,70.86,-213.69,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:17,70.86,-213.69,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:18,70.86,-213.71,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:19,70.86,-213.69,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:20,70.86,-213.71,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:21,70.86,-213.71,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:22,70.86,-213.71,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:23,70.86,-213.71,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:24,70.86,-213.71,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:25,70.86,-213.71,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:26,70.86,-213.73,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:27,70.86,-213.73,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:28,70.86,-213.73,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:29,70.86,-213.73,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:30,70.86,-213.73,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:31,70.86,-213.73,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:32,70.86,-213.74,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:33,70.86,-213.74,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:34,70.86,-213.74,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:35,70.86,-213.74,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:36,70.86,-213.74,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:37,70.86,-213.76,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:38,70.86,-213.74,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:39,70.86,-213.76,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:40,70.86,-213.76,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:41,70.86,-213.76,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:42,70.86,-213.76,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:43,70.86,-213.76,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:44,70.86,-213.77,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:45,70.86,-213.77,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:46,70.86,-213.77,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:47,70.86,-213.77,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:48,70.86,-213.77,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:49,70.86,-213.77,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:50,70.86,-213.77,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:51,70.86,-213.79,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:52,70.86,-213.79,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:53,70.86,-213.79,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:54,70.86,-213.79,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:55,70.86,-213.79,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:56,70.86,-213.80,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:57,70.86,-213.80,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:58,70.86,-213.80,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:44:59,70.86,-213.80,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:00,70.86,-213.80,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:01,70.86,-213.82,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:02,70.86,-213.82,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:03,70.86,-213.82,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:04,70.86,-213.82,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:05,70.86,-213.82,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:06,70.86,-213.82,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:07,70.86,-213.83,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:08,70.86,-213.83,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:09,70.86,-213.83,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:10,70.86,-213.83,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:11,70.86,-213.83,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:12,70.86,-213.85,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:13,70.86,-213.85,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:14,70.86,-213.85,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:15,70.86,-213.85,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:16,70.86,-213.85,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:17,70.86,-213.85,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:18,70.86,-213.85,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:19,70.86,-213.85,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:20,70.86,-213.87,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:21,70.86,-213.87,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:22,70.86,-213.87,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:23,70.86,-213.87,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:24,70.86,-213.87,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:25,70.86,-213.88,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:26,70.86,-213.88,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:27,70.86,-213.88,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:28,70.86,-213.88,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:29,70.86,-213.88,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:30,70.86,-213.88,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:31,70.86,-213.90,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:32,70.86,-213.90,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:33,70.86,-213.90,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:34,70.86,-213.90,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:35,70.86,-213.90,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:36,70.86,-213.91,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:37,70.86,-213.91,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:38,70.86,-213.90,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:39,70.86,-213.91,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:40,70.86,-213.91,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:41,70.86,-213.91,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:42,70.86,-213.91,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:43,70.86,-213.93,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:44,70.86,-213.93,10.56,,,N
20430933,BARN,0.016,2019-09-03 12:45:45,70.86,-213.99,10.57,,,N
20430933,BARN,0.016,2019-09-03 12:45:46,70.86,-213.96,10.57,,,N
20430933,BARN,0.016,2019-09-03 12:45:47,70.86,-213.96,10.57,,,N
20430933,BARN,0.016,2019-09-03 12:45:48,70.86,-213.94,10.57,,,N
20430933,BARN,0.016,2019-09-03 12:45:49,70.86,-213.96,10.57,,,N
20430933,BARN,0.016,2019-09-03 12:45:50,70.86,-213.96,10.57,,,N
20430933,BARN,0.016,2019-09-03 12:45:51,70.86,-213.94,10.57,,,N
20430933,BARN,0.016,2019-09-03 12:45:52,70.86,-213.96,10.57,,,N
20430933,BARN,0.016,2019-09-03 12:45:53,70.86,-213.94,10.57,,,N
20430933,BARN,0.016,2019-09-03 12:45:54,70.86,-213.94,10.57,,,N
20430933,BARN,0.016,2019-09-03 12:45:55,70.86,-213.96,10.57,,,N
20430933,BARN,0.016,2019-09-03 12:45:56,70.86,-213.96,10.57,,,N
20430933,BARN,0.016,2019-09-03 12:45:57,70.86,-213.96,10.57,,,N
20430933,BARN,0.016,2019-09-03 12:45:58,70.86,-213.96,10.57,,,N
20430933,BARN,0.016,2019-09-03 12:45:59,70.86,-213.96,10.57,,,N
20430933,BARN,0.016,2019-09-03 12:46:00,70.86,-213.96,10.57,,,N
20430933,BARN,0.016,2019-09-03 12:46:01,70.86,-213.96,10.57,,,N
20430933,BARN,0.016,2019-09-03 12:46:02,70.86,-213.98,10.57,,,N
20430933,BARN,0.016,2019-09-03 12:46:03,70.86,-213.98,10.57,,,N
20430933,BARN,0.016,2019-09-03 12:46:04,70.86,-213.96,10.57,,,N
20430933,BARN,0.016,2019-09-03 12:46:05,70.86,-213.98,10.57,,,N
20430933,BARN,0.016,2019-09-03 12:46:06,70.86,-213.98,10.57,,,N
